0.000000 	226.336153 
300.000000 	227.558306 
600.000000 	227.150559 
900.000000 	227.558306 
1200.000000 	229.397645 
1500.000000 	227.150559 
1800.000000 	228.783717 
2100.000000 	226.336153 
2400.000000 	227.762315 
2700.000000 	228.783717 
3000.000000 	226.336153 
3300.000000 	230.012387 
3600.000000 	227.150559 
3900.000000 	226.743175 
4200.000000 	227.762315 
4500.000000 	227.354387 
4800.000000 	226.946822 
5100.000000 	228.579255 
5400.000000 	225.523196 
5700.000000 	227.558306 
6000.000000 	227.150559 
6300.000000 	226.946822 
6600.000000 	227.762315 
6900.000000 	226.743175 
7200.000000 	229.397645 
7500.000000 	227.150559 
7800.000000 	228.783717 
8100.000000 	228.374884 
8400.000000 	227.150559 
8700.000000 	227.150559 
9000.000000 	227.966414 
9300.000000 	228.579255 
9600.000000 	227.558306 
9900.000000 	227.354387 
10200.000000 	227.966414 
10500.000000 	226.132778 
10800.000000 	228.374884 
11100.000000 	227.354387 
11400.000000 	227.966414 
11700.000000 	227.966414 
12000.000000 	227.762315 
12300.000000 	229.192912 
12600.000000 	227.762315 
12900.000000 	226.946822 
13200.000000 	228.170604 
13500.000000 	227.354387 
13800.000000 	227.558306 
14100.000000 	228.170604 
14400.000000 	226.946822 
14700.000000 	228.579255 
15000.000000 	227.966414 
15300.000000 	227.966414 
15600.000000 	229.397645 
15900.000000 	228.374884 
16200.000000 	227.558306 
16500.000000 	227.150559 
16800.000000 	228.579255 
17100.000000 	228.988269 
17400.000000 	228.170604 
17700.000000 	229.602468 
18000.000000 	229.397645 
18300.000000 	228.579255 
18600.000000 	227.558306 
18900.000000 	228.783717 
19200.000000 	227.966414 
19500.000000 	228.579255 
19800.000000 	231.861502 
20100.000000 	226.743175 
20400.000000 	230.012387 
20700.000000 	227.558306 
21000.000000 	228.988269 
21300.000000 	229.602468 
21600.000000 	229.192912 
21900.000000 	230.833311 
22200.000000 	229.602468 
22500.000000 	229.602468 
22800.000000 	228.783717 
23100.000000 	231.244315 
23400.000000 	231.655682 
23700.000000 	231.038768 
24000.000000 	230.012387 
24300.000000 	230.833311 
24600.000000 	230.012387 
24900.000000 	228.783717 
25200.000000 	231.655682 
25500.000000 	230.217482 
25800.000000 	231.244315 
26100.000000 	232.479502 
26400.000000 	232.685684 
26700.000000 	234.959651 
27000.000000 	232.479502 
27300.000000 	232.685684 
27600.000000 	233.098318 
27900.000000 	233.924672 
28200.000000 	235.374276 
28500.000000 	236.828314 
28800.000000 	238.495501 
29100.000000 	241.637085 
29400.000000 	240.587628 
29700.000000 	241.847247 
30000.000000 	243.110124 
30300.000000 	245.857528 
30600.000000 	249.259934 
30900.000000 	252.041438 
31200.000000 	254.191457 
31500.000000 	258.589528 
31800.000000 	264.768099 
32100.000000 	268.001541 
32400.000000 	273.123722 
32700.000000 	281.613797 
33000.000000 	289.032544 
33300.000000 	294.844693 
33600.000000 	302.194144 
33900.000000 	312.139185 
34200.000000 	318.186249 
34500.000000 	331.753070 
34800.000000 	342.186448 
35100.000000 	362.785828 
35400.000000 	385.719256 
35700.000000 	407.856126 
36000.000000 	436.583992 
36300.000000 	459.949303 
36600.000000 	487.838838 
36900.000000 	511.244101 
37200.000000 	534.527090 
37500.000000 	548.626077 
37800.000000 	569.029223 
38100.000000 	577.179131 
38400.000000 	585.389768 
38700.000000 	595.828935 
39000.000000 	610.020289 
39300.000000 	612.952969 
39600.000000 	621.795227 
39900.000000 	627.726930 
40200.000000 	631.822091 
40500.000000 	631.076479 
40800.000000 	631.076479 
41100.000000 	635.557072 
41400.000000 	638.553359 
41700.000000 	642.309101 
42000.000000 	638.178420 
42300.000000 	642.685310 
42600.000000 	631.076479 
42900.000000 	629.586638 
43200.000000 	631.076479 
43500.000000 	625.128180 
43800.000000 	621.055838 
44100.000000 	624.016158 
44400.000000 	612.219108 
44700.000000 	604.905824 
45000.000000 	600.539946 
45300.000000 	603.084695 
45600.000000 	601.993398 
45900.000000 	594.383303 
46200.000000 	594.383303 
46500.000000 	588.978563 
46800.000000 	585.389768 
47100.000000 	581.812461 
47400.000000 	571.503203 
47700.000000 	573.273774 
48000.000000 	572.919431 
48300.000000 	573.273774 
48600.000000 	566.208701 
48900.000000 	572.211087 
49200.000000 	572.565202 
49500.000000 	564.449602 
49800.000000 	567.265536 
50100.000000 	566.913143 
50400.000000 	565.504717 
50700.000000 	565.504717 
51000.000000 	568.676257 
51300.000000 	566.913143 
51600.000000 	561.991680 
51900.000000 	558.839750 
52200.000000 	567.970667 
52500.000000 	566.913143 
52800.000000 	565.856652 
53100.000000 	556.743622 
53400.000000 	564.801192 
53700.000000 	564.098126 
54000.000000 	564.098126 
54300.000000 	569.029223 
54600.000000 	563.044387 
54900.000000 	566.208701 
55200.000000 	561.991680 
55500.000000 	564.801192 
55800.000000 	566.208701 
56100.000000 	568.676257 
56400.000000 	576.468033 
56700.000000 	573.273774 
57000.000000 	575.402247 
57300.000000 	577.534852 
57600.000000 	577.179131 
57900.000000 	585.389768 
58200.000000 	583.599679 
58500.000000 	586.465200 
58800.000000 	582.884447 
59100.000000 	599.088334 
59400.000000 	600.903136 
59700.000000 	605.270394 
60000.000000 	612.219108 
60300.000000 	611.852350 
60600.000000 	622.535076 
60900.000000 	618.102891 
61200.000000 	635.931204 
61500.000000 	635.931204 
61800.000000 	651.369967 
62100.000000 	651.748946 
62400.000000 	665.852373 
62700.000000 	667.386543 
63000.000000 	676.630412 
63300.000000 	679.726506 
63600.000000 	689.449533 
63900.000000 	696.887426 
64200.000000 	703.972424 
64500.000000 	711.094973 
64800.000000 	717.856318 
65100.000000 	723.049378 
65400.000000 	723.449657 
65700.000000 	728.262049 
66000.000000 	734.301047 
66300.000000 	743.205511 
66600.000000 	747.271583 
66900.000000 	750.940985 
67200.000000 	752.574853 
67500.000000 	748.086192 
67800.000000 	761.183182 
68100.000000 	762.417131 
68400.000000 	764.888169 
68700.000000 	765.712779 
69000.000000 	757.487619 
69300.000000 	771.912192 
69600.000000 	769.429284 
69900.000000 	775.229254 
70200.000000 	777.306202 
70500.000000 	789.829032 
70800.000000 	784.807319 
71100.000000 	793.186163 
71400.000000 	804.994874 
71700.000000 	810.508569 
72000.000000 	833.191613 
72300.000000 	839.238134 
72600.000000 	847.045893 
72900.000000 	858.828564 
73200.000000 	882.205597 
73500.000000 	890.666148 
73800.000000 	902.761823 
74100.000000 	923.566203 
74400.000000 	935.893152 
