124200.000000 	-0.855286 
124800.000000 	-0.785286 
125400.000000 	-0.705286 
126000.000000 	-0.625286 
126600.000000 	-0.535286 
127200.000000 	-0.445286 
127800.000000 	-0.355286 
128400.000000 	-0.265286 
129000.000000 	-0.165286 
129600.000000 	-0.075286 
130200.000000 	0.024714 
130800.000000 	0.114714 
131400.000000 	0.214714 
132000.000000 	0.304714 
132600.000000 	0.394714 
133200.000000 	0.484714 
133800.000000 	0.564714 
134400.000000 	0.644714 
135000.000000 	0.714714 
135600.000000 	0.784714 
136200.000000 	0.844714 
136800.000000 	0.904714 
137400.000000 	0.944714 
138000.000000 	0.994714 
138600.000000 	1.024714 
139200.000000 	1.054714 
139800.000000 	1.074714 
140400.000000 	1.084714 
141000.000000 	1.084714 
141600.000000 	1.084714 
142200.000000 	1.064714 
142800.000000 	1.044714 
143400.000000 	1.024714 
144000.000000 	0.984714 
144600.000000 	0.944714 
145200.000000 	0.894714 
145800.000000 	0.834714 
146400.000000 	0.774714 
147000.000000 	0.704714 
147600.000000 	0.634714 
148200.000000 	0.554714 
148800.000000 	0.474714 
149400.000000 	0.384714 
150000.000000 	0.304714 
150600.000000 	0.214714 
151200.000000 	0.114714 
151800.000000 	0.024714 
152400.000000 	-0.065286 
153000.000000 	-0.155286 
153600.000000 	-0.245286 
154200.000000 	-0.335286 
154800.000000 	-0.425286 
155400.000000 	-0.515286 
156000.000000 	-0.595286 
156600.000000 	-0.665286 
157200.000000 	-0.735286 
157800.000000 	-0.805286 
158400.000000 	-0.865286 
159000.000000 	-0.925286 
159600.000000 	-0.965286 
160200.000000 	-1.005286 
160800.000000 	-1.045286 
161400.000000 	-1.065286 
162000.000000 	-1.085286 
162600.000000 	-1.095286 
163200.000000 	-1.105286 
163800.000000 	-1.095286 
164400.000000 	-1.085286 
165000.000000 	-1.065286 
165600.000000 	-1.035286 
166200.000000 	-0.995286 
166800.000000 	-0.955286 
167400.000000 	-0.905286 
168000.000000 	-0.855286 
168600.000000 	-0.785286 
169200.000000 	-0.725286 
169800.000000 	-0.645286 
170400.000000 	-0.565286 
171000.000000 	-0.485286 
171600.000000 	-0.405286 
172200.000000 	-0.315286 
172800.000000 	-0.225286 
173400.000000 	-0.125286 
174000.000000 	-0.035286 
174600.000000 	0.054714 
175200.000000 	0.154714 
175800.000000 	0.244714 
176400.000000 	0.334714 
177000.000000 	0.424714 
177600.000000 	0.514714 
178200.000000 	0.594714 
178800.000000 	0.674714 
179400.000000 	0.744714 
180000.000000 	0.814714 
180600.000000 	0.884714 
181200.000000 	0.934714 
181800.000000 	0.984714 
182400.000000 	1.034714 
183000.000000 	1.074714 
183600.000000 	1.104714 
184200.000000 	1.124714 
184800.000000 	1.134714 
185400.000000 	1.144714 
186000.000000 	1.144714 
186600.000000 	1.134714 
187200.000000 	1.114714 
187800.000000 	1.094714 
188400.000000 	1.054714 
189000.000000 	1.014714 
189600.000000 	0.974714 
190200.000000 	0.914714 
190800.000000 	0.864714 
191400.000000 	0.794714 
192000.000000 	0.724714 
192600.000000 	0.644714 
193200.000000 	0.564714 
193800.000000 	0.484714 
194400.000000 	0.394714 
195000.000000 	0.304714 
195600.000000 	0.214714 
196200.000000 	0.114714 
196800.000000 	0.024714 
197400.000000 	-0.075286 
198000.000000 	-0.165286 
198600.000000 	-0.255286 
199200.000000 	-0.355286 
199800.000000 	-0.435286 
200400.000000 	-0.525286 
201000.000000 	-0.605286 
201600.000000 	-0.685286 
202200.000000 	-0.755286 
202800.000000 	-0.825286 
203400.000000 	-0.885286 
204000.000000 	-0.945286 
204600.000000 	-0.995286 
205200.000000 	-1.035286 
205800.000000 	-1.075286 
206400.000000 	-1.095286 
207000.000000 	-1.125286 
207600.000000 	-1.135286 
208200.000000 	-1.135286 
208800.000000 	-1.135286 
209400.000000 	-1.125286 
210000.000000 	-1.105286 
210600.000000 	-1.085286 
211200.000000 	-1.045286 
211800.000000 	-1.005286 
212400.000000 	-0.965286 
213000.000000 	-0.905286 
213600.000000 	-0.855286 
214200.000000 	-0.785286 
214800.000000 	-0.715286 
215400.000000 	-0.645286 
216000.000000 	-0.565286 
216600.000000 	-0.485286 
217200.000000 	-0.395286 
217800.000000 	-0.305286 
218400.000000 	-0.215286 
219000.000000 	-0.125286 
219600.000000 	-0.035286 
220200.000000 	0.054714 
220800.000000 	0.144714 
221400.000000 	0.234714 
222000.000000 	0.314714 
222600.000000 	0.404714 
223200.000000 	0.484714 
223800.000000 	0.554714 
224400.000000 	0.634714 
225000.000000 	0.694714 
225600.000000 	0.764714 
226200.000000 	0.814714 
226800.000000 	0.864714 
227400.000000 	0.914714 
228000.000000 	0.944714 
228600.000000 	0.974714 
229200.000000 	1.004714 
229800.000000 	1.014714 
230400.000000 	1.024714 
231000.000000 	1.024714 
231600.000000 	1.014714 
232200.000000 	1.004714 
232800.000000 	0.984714 
233400.000000 	0.954714 
234000.000000 	0.914714 
234600.000000 	0.874714 
235200.000000 	0.824714 
235800.000000 	0.764714 
236400.000000 	0.704714 
237000.000000 	0.644714 
237600.000000 	0.574714 
238200.000000 	0.494714 
238800.000000 	0.414714 
239400.000000 	0.334714 
240000.000000 	0.254714 
240600.000000 	0.164714 
241200.000000 	0.074714 
241800.000000 	-0.005286 
242400.000000 	-0.095286 
243000.000000 	-0.185286 
243600.000000 	-0.275286 
244200.000000 	-0.355286 
244800.000000 	-0.435286 
245400.000000 	-0.515286 
246000.000000 	-0.595286 
246600.000000 	-0.665286 
247200.000000 	-0.735286 
247800.000000 	-0.795286 
248400.000000 	-0.845286 
249000.000000 	-0.895286 
249600.000000 	-0.945286 
250200.000000 	-0.975286 
250800.000000 	-1.005286 
251400.000000 	-1.035286 
252000.000000 	-1.045286 
252600.000000 	-1.055286 
253200.000000 	-1.055286 
253800.000000 	-1.055286 
254400.000000 	-1.035286 
255000.000000 	-1.015286 
